technology,year,production_mt,share,installed_capacity_mt,new_capacity_mt,retired_capacity_mt,effective_cost_usd_per_t,capex_contribution_usd_per_t,fom_contribution_usd_per_t,vom_contribution_usd_per_t,fuel_contribution_usd_per_t,resource_contribution_usd_per_t,electricity_contribution_usd_per_t,carbon_contribution_usd_per_t,deployment_constraint_binding,scrap_constraint_binding,resource_pressure,emission_pressure,learning_effect,data_completeness,provenance
Coal-DRI-IF,2064,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Coal-DRI-IF,2065,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Coal-DRI-IF,2066,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Coal-DRI-IF,2067,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Coal-DRI-IF,2068,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Coal-DRI-IF,2069,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Coal-DRI-IF,2070,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2024,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2025,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2026,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2027,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2028,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2029,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2030,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2031,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2032,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2033,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2034,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2035,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2036,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2037,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2038,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2039,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2040,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2041,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2042,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2043,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2044,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2045,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2046,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2047,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2048,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2049,0.0,0.0,-0.0,0.0,-0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2050,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2051,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2052,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2053,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2054,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2055,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2056,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2057,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2058,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2059,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2060,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2061,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2062,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2063,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2064,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2065,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2066,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2067,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2068,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2069,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
NG-DRI-EAF,2070,0.0,0.0,-0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
H2-DRI-EAF,2024,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
H2-DRI-EAF,2025,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
H2-DRI-EAF,2026,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
H2-DRI-EAF,2027,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
H2-DRI-EAF,2028,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
H2-DRI-EAF,2029,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,ROUTE_DISABLED_EXTERNAL_PENDING;SCRAP_INTENSITY_EXTERNAL_PENDING;CAPEX_EXTERNAL_PENDING;FOM_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
